vehicle_id,route_id,trip_id,stop_id,direction_id,current_status,current_stop_sequence,label,latitude,longitude,speed,bearing,updated_at
y1862,11,71467158,269,0.0,IN_TRANSIT_TO,9.0,1862,42.338173,-71.056835,,152.0,2025-12-09 13:01:57+00:00
y3141,70,71696178,869451,1.0,STOPPED_AT,12.0,3141,42.376309,-71.234815,,12.0,2025-12-09 13:01:56+00:00
y3330,424,71826105,4495,1.0,IN_TRANSIT_TO,32.0,3330,42.451986,-70.977864,,221.0,2025-12-09 13:01:58+00:00
y1949,73,71695240,2106,1.0,STOPPED_AT,7.0,1949,42.380982,-71.175373,,,2025-12-09 13:01:59+00:00
y1837,17,71467406,2905,0.0,IN_TRANSIT_TO,2.0,1837,42.329823,-71.056926,,,2025-12-09 13:01:34+00:00
y1993,86,71695905,1043,0.0,STOPPED_AT,15.0,1993,42.362192,-71.143448,,62.0,2025-12-09 13:01:50+00:00
y1409,101,71998406,5282,1.0,STOPPED_AT,9.0,1409,42.422064,-71.094488,,257.0,2025-12-09 13:02:00+00:00
y2077,80,71694261,2417,0.0,STOPPED_AT,33.0,2077,42.419726,-71.134358,,,2025-12-09 13:01:31+00:00
y1712,41,72094445,11531,1.0,IN_TRANSIT_TO,11.0,1712,42.323296,-71.098515,,356.0,2025-12-09 13:01:57+00:00
y1682,36,72093766,797,0.0,STOPPED_AT,9.0,1682,42.286493,-71.132195,,257.0,2025-12-09 13:01:53+00:00
y2070,109,71994736,2567,0.0,IN_TRANSIT_TO,2.0,2070,42.376894,-71.112534,,73.0,2025-12-09 13:01:59+00:00
y0775,215,71988009,334,1.0,IN_TRANSIT_TO,45.0,0775,42.283675,-71.06413,,56.0,2025-12-09 13:01:55+00:00
y1741,7,71467597,33,1.0,STOPPED_AT,1.0,1741,42.33867,-71.03162,,90.0,2025-12-09 13:00:59+00:00
y3234,65,71372594,1805,1.0,STOPPED_AT,24.0,3234,42.342166,-71.103876,,40.0,2025-12-09 13:01:55+00:00
y1841,16,71467155,111,0.0,STOPPED_AT,1.0,1841,42.31272,-71.0365,,270.0,2025-12-09 13:01:27+00:00
ynk320,Shuttle-Generic,BL-62957967,,,IN_TRANSIT_TO,,320,42.269884,-71.049257,,154.0,2025-12-09 13:01:57+00:00
y3138,101,71995241,5303,1.0,STOPPED_AT,31.0,3138,42.395189,-71.097751,,145.0,2025-12-09 13:01:51+00:00
y1455,95,71997813,50021,0.0,IN_TRANSIT_TO,17.0,1455,42.416523,-71.106224,,39.0,2025-12-09 13:01:53+00:00
y3208,1,71375322,10590,0.0,IN_TRANSIT_TO,8.0,3208,42.336059,-71.076215,,323.0,2025-12-09 13:01:58+00:00
y1665,38,72093837,15216,1.0,IN_TRANSIT_TO,9.0,1665,42.287369,-71.147294,,,2025-12-09 13:01:51+00:00
y1452,104,71998174,5695,0.0,IN_TRANSIT_TO,17.0,1452,42.40448,-71.05564,,315.0,2025-12-09 13:01:35+00:00
y1444,131,71996617,5921,0.0,IN_TRANSIT_TO,30.0,1444,42.458258,-71.046797,,346.0,2025-12-09 13:01:57+00:00
y1979,76,71696020,8648,1.0,IN_TRANSIT_TO,33.0,1979,42.426934,-71.207294,,190.0,2025-12-09 13:01:59+00:00
y1744,7,71465660,210,1.0,IN_TRANSIT_TO,8.0,1744,42.34256,-71.036259,,,2025-12-09 13:01:51+00:00
y2029,86,71695899,1071,1.0,STOPPED_AT,6.0,2029,42.363335,-71.132463,,288.0,2025-12-09 13:01:55+00:00
y1998,77,71695006,2300,1.0,IN_TRANSIT_TO,28.0,1998,42.390568,-71.121647,,,2025-12-09 13:01:37+00:00
ynk342,Shuttle-Generic,BL-60526308,,,IN_TRANSIT_TO,,342,42.317612,-71.524059,,303.0,2025-12-09 13:02:00+00:00
y2088,436,71826367,4578,0.0,IN_TRANSIT_TO,45.0,2088,42.524444,-70.953521,,58.0,2025-12-09 13:01:58+00:00
y1675,42,72094357,5236,1.0,STOPPED_AT,6.0,1675,42.309311,-71.104419,,,2025-12-09 13:01:45+00:00
y3252,59,71374001,82033,0.0,IN_TRANSIT_TO,31.0,3252,42.307746,-71.215898,,,2025-12-09 13:01:55+00:00
ynk319,Shuttle-Generic,BL-117920003,,,IN_TRANSIT_TO,,319,41.902605,-71.097681,,146.0,2025-12-09 13:01:59+00:00
y2084,93,71994232,29010,1.0,STOPPED_AT,1.0,2084,42.383822,-71.077069,,282.0,2025-12-09 13:01:57+00:00
y1887,16,71466005,2925,1.0,IN_TRANSIT_TO,9.0,1887,42.304728,-71.081699,,44.0,2025-12-09 13:01:51+00:00
y1315,742,72039849,31255,1.0,IN_TRANSIT_TO,4.0,1315,42.344553,-71.0371,,43.0,2025-12-09 13:01:58+00:00
y2092,134,71993474,8852,1.0,STOPPED_AT,1.0,2092,42.52147,-71.15894,,225.0,2025-12-09 13:01:28+00:00
y3123,120,71826112,5737,1.0,IN_TRANSIT_TO,17.0,3123,42.372198,-71.039066,,174.0,2025-12-09 13:01:58+00:00
y1417,108,71997675,9038,1.0,IN_TRANSIT_TO,32.0,1417,42.411373,-71.07923,,183.0,2025-12-09 13:01:55+00:00
y1923,11,71465653,285,1.0,STOPPED_AT,16.0,1923,42.331669,-71.04937,,314.0,2025-12-09 13:01:55+00:00
y2050,92,71993726,29001,0.0,IN_TRANSIT_TO,15.0,2050,42.383829,-71.074984,,248.0,2025-12-09 13:01:57+00:00
y3358,116,71825817,46170,1.0,STOPPED_AT,19.0,3358,42.394144,-71.033096,,322.0,2025-12-09 13:01:57+00:00
y1217,39,72039648,178,0.0,IN_TRANSIT_TO,3.0,1217,42.34978,-71.075244,,235.0,2025-12-09 13:01:57+00:00
ynk254,Shuttle-Generic,BL-28734765,,,IN_TRANSIT_TO,,254,42.347926,-71.078229,,83.0,2025-12-09 13:02:00+00:00
y1424,108,71997667,15431,1.0,IN_TRANSIT_TO,19.0,1424,42.425399,-71.068062,,256.0,2025-12-09 13:01:56+00:00
y1657,Shuttle-Generic-CommuterRail,BL-87439920,,,IN_TRANSIT_TO,,1657,42.242146,-71.130492,,16.0,2025-12-09 13:01:57+00:00
y0766,225,71987684,3841,1.0,STOPPED_AT,18.0,0766,42.244272,-70.986041,,281.0,2025-12-09 13:01:57+00:00
y3207,60,71373412,1524,0.0,STOPPED_AT,10.0,3207,42.334893,-71.111681,,,2025-12-09 13:01:20+00:00
y3135,64,71694388,11972,0.0,IN_TRANSIT_TO,20.0,3135,42.356683,-71.143174,,300.0,2025-12-09 13:01:57+00:00
y1847,23,71468373,17862,0.0,STOPPED_AT,1.0,1847,42.336525,-71.088675,,191.0,2025-12-09 13:01:41+00:00
y3290,66,71373191,1304,1.0,STOPPED_AT,17.0,3290,42.345914,-71.127813,,,2025-12-09 13:01:38+00:00
y1922,22,71465356,378,1.0,STOPPED_AT,10.0,1922,42.294614,-71.08682,,284.0,2025-12-09 13:01:56+00:00
y1817,45,71467572,15661,1.0,STOPPED_AT,8.0,1817,42.31336,-71.07958,,45.0,2025-12-09 13:01:32+00:00
y3256,57,71375075,952,0.0,IN_TRANSIT_TO,3.0,3256,42.34966,-71.10309,,270.0,2025-12-09 13:00:59+00:00
y1999,350,71694302,1670,0.0,IN_TRANSIT_TO,21.0,1999,42.446396,-71.152712,,358.0,2025-12-09 13:01:55+00:00
y2051,70,71696182,730,0.0,STOPPED_AT,1.0,2051,42.36181,-71.10056,,315.0,2025-12-09 13:01:21+00:00
y3132,91,71993593,29006,1.0,STOPPED_AT,1.0,3132,42.38368,-71.07664,,180.0,2025-12-09 13:00:06+00:00
y1719,33,72095281,8940,0.0,IN_TRANSIT_TO,15.0,1719,42.255287,-71.127452,,252.0,2025-12-09 13:01:57+00:00
y1407,134,71996602,9162,0.0,IN_TRANSIT_TO,5.0,1407,42.409434,-71.084283,,340.0,2025-12-09 13:01:59+00:00
y1950,77,71695062,7922,1.0,STOPPED_AT,1.0,1950,42.42485,-71.18519,,,2025-12-09 13:01:28+00:00
y1683,21,72094200,334,0.0,IN_TRANSIT_TO,21.0,1683,42.283824,-71.063847,,69.0,2025-12-09 13:01:56+00:00
ynk234,Shuttle-Generic,BL-44123456,,,IN_TRANSIT_TO,,234,42.349334,-71.088223,,,2025-12-09 13:01:00+00:00
y1756,8,71467398,111,1.0,STOPPED_AT,1.0,1756,42.31747,-71.04073,,90.0,2025-12-09 13:01:22+00:00
y0796,226,71987555,38671,0.0,STOPPED_AT,1.0,0796,42.207497,-71.001248,,,2025-12-09 13:00:47+00:00
y2044,111,71993831,5600,1.0,STOPPED_AT,15.0,2044,42.399398,-71.032275,,,2025-12-09 13:01:55+00:00
ynk247,Shuttle-Generic,BL-99914110,,,IN_TRANSIT_TO,,247,42.348639,-71.07549,,,2025-12-09 13:01:55+00:00
y1899,1,71468230,69,1.0,IN_TRANSIT_TO,5.0,1899,42.368508,-71.108908,,,2025-12-09 13:01:51+00:00
y1812,23,71468393,40001,0.0,IN_TRANSIT_TO,7.0,1812,42.32627,-71.083386,,197.0,2025-12-09 13:01:56+00:00
y1835,1,71468232,854,1.0,STOPPED_AT,18.0,1835,42.334174,-71.07419,,131.0,2025-12-09 13:01:54+00:00
ynk311,Shuttle-Generic,BL-93847199,,,IN_TRANSIT_TO,,311,42.204248,-71.133011,,292.0,2025-12-09 13:01:51+00:00
ynk251,Shuttle-Generic,BL-20916876,,,IN_TRANSIT_TO,,251,42.34338,-71.085853,,154.0,2025-12-09 13:01:59+00:00
y3139,69,71694745,1422,0.0,STOPPED_AT,7.0,3139,42.372729,-71.093186,,,2025-12-09 13:01:53+00:00
ynk307,Shuttle-Generic,BL-66234750,,,IN_TRANSIT_TO,,307,42.338254,-71.044218,,,2025-12-09 12:59:23+00:00
y0842,713,71953828,109898,1.0,STOPPED_AT,1.0,0842,42.372811,-70.971842,,,2025-12-09 13:00:55+00:00
y1789,47,71467707,1784,1.0,STOPPED_AT,16.0,1789,42.337233,-71.09435,,110.0,2025-12-09 13:01:55+00:00
ynk235,Shuttle-Generic,BL-50688858,,,IN_TRANSIT_TO,,235,42.35261,-71.073829,,341.0,2025-12-09 13:01:59+00:00
y1264,39,72039553,99991,0.0,STOPPED_AT,23.0,1264,42.307881,-71.11555,,175.0,2025-12-09 13:01:55+00:00
ynk249,Shuttle-Generic,BL-61340587,,,IN_TRANSIT_TO,,249,42.350598,-71.11177,,,2025-12-09 13:01:54+00:00
y2098,111,71994136,5633,0.0,STOPPED_AT,23.0,2098,42.413242,-71.031271,,1.0,2025-12-09 13:01:58+00:00
y1797,10,71465642,144,1.0,IN_TRANSIT_TO,35.0,1797,42.35017,-71.072606,,336.0,2025-12-09 13:01:55+00:00
y3142,70,71696183,1051,1.0,IN_TRANSIT_TO,44.0,3142,42.363044,-71.13029,,,2025-12-09 13:01:52+00:00
y1930,104,71995009,56002,1.0,IN_TRANSIT_TO,18.0,1930,42.399897,-71.049693,,139.0,2025-12-09 13:01:52+00:00
y1649,42,72093327,875,1.0,STOPPED_AT,1.0,1649,42.30063,-71.1134,,180.0,2025-12-09 13:01:27+00:00
y1880,19,71467735,8993,0.0,IN_TRANSIT_TO,2.0,1880,42.348879,-71.09602,,,2025-12-09 13:01:37+00:00
y1687,52,72094740,8476,1.0,IN_TRANSIT_TO,14.0,1687,42.291831,-71.184553,,228.0,2025-12-09 13:01:56+00:00
ynk248,Shuttle-Generic,BL-122160725,,,IN_TRANSIT_TO,,248,42.349115,-71.092737,,264.0,2025-12-09 13:01:56+00:00
y0811,216,71987591,3237,0.0,IN_TRANSIT_TO,2.0,0811,42.251831,-71.003757,,135.0,2025-12-09 13:01:56+00:00
y3355,455,71826272,6126,1.0,IN_TRANSIT_TO,23.0,3355,42.485996,-70.901492,,221.0,2025-12-09 13:02:00+00:00
y0820,216,71987909,3265,1.0,STOPPED_AT,1.0,0820,42.272079,-70.9509148,,45.0,2025-12-09 13:01:01+00:00
y1405,430,71997545,5342,0.0,IN_TRANSIT_TO,3.0,1405,42.425329,-71.068089,,,2025-12-09 13:01:33+00:00
y1640,37,72093507,853,1.0,STOPPED_AT,1.0,1640,42.284624,-71.169577,,,2025-12-09 13:01:38+00:00
y1769,60,71466883,1984,1.0,IN_TRANSIT_TO,2.0,1769,42.322977,-71.165591,,71.0,2025-12-09 13:01:48+00:00
y2075,68,71694090,2231,1.0,IN_TRANSIT_TO,12.0,2075,42.36489,-71.08943,,90.0,2025-12-09 13:01:30+00:00
y1902,15,71466889,323,1.0,STOPPED_AT,1.0,1902,42.299866,-71.061982,,249.0,2025-12-09 13:01:55+00:00
y1868,7,71465656,892,1.0,STOPPED_AT,13.0,1868,42.35266,-71.055331,,,2025-12-09 13:01:28+00:00
y1838,8,71467474,8993,0.0,IN_TRANSIT_TO,2.0,1838,42.34894,-71.097005,,278.0,2025-12-09 13:01:59+00:00
ynk304,Shuttle-Generic,BL-35508111,,,IN_TRANSIT_TO,,304,42.201894,-71.064598,,,2025-12-09 12:58:57+00:00
ynk343,Shuttle-Generic,BL-9320202,,,IN_TRANSIT_TO,,343,42.302433,-71.510313,,298.0,2025-12-09 13:01:58+00:00
y0780,215,71988039,3386,0.0,IN_TRANSIT_TO,14.0,0780,42.263411,-71.043786,,158.0,2025-12-09 13:01:55+00:00
y1626,34E,72094582,628,1.0,STOPPED_AT,69.0,1626,42.273396,-71.143053,,43.0,2025-12-09 13:01:54+00:00
y2013,62,71696025,2475,1.0,STOPPED_AT,64.0,2013,42.404425,-71.162238,,105.0,2025-12-09 13:01:59+00:00
y0875,354,71996525,6902,1.0,STOPPED_AT,1.0,0875,42.519574,-71.210923,,,2025-12-09 13:01:41+00:00
y1951,70,71696181,1443,0.0,IN_TRANSIT_TO,17.0,1951,42.362518,-71.154027,,279.0,2025-12-09 13:01:59+00:00
y1748,47,71467678,2,0.0,IN_TRANSIT_TO,13.0,1748,42.331823,-71.081966,,49.0,2025-12-09 13:01:56+00:00
y2068,111,71993818,8309,0.0,STOPPED_AT,1.0,2068,42.361896,-71.057779,,,2025-12-09 13:01:25+00:00
y2089,71,71695417,2030,0.0,STOPPED_AT,9.0,2089,42.374649,-71.149944,,247.0,2025-12-09 13:01:58+00:00
y2036,109,71994812,29003,0.0,IN_TRANSIT_TO,14.0,2036,42.383223,-71.076956,,,2025-12-09 13:01:57+00:00
y3332,435,71826417,14613,0.0,IN_TRANSIT_TO,49.0,3332,42.549586,-70.931681,,80.0,2025-12-09 13:01:56+00:00
y1839,9,71465559,151,0.0,IN_TRANSIT_TO,9.0,1839,42.343523,-71.059397,,96.0,2025-12-09 13:01:55+00:00
y3354,120,71826001,5871,0.0,STOPPED_AT,7.0,3354,42.378177,-71.029145,,62.0,2025-12-09 13:01:58+00:00
y1627,40,72093625,628,1.0,STOPPED_AT,16.0,1627,42.27303,-71.143412,,40.0,2025-12-09 13:01:55+00:00
ynk232,Shuttle-Generic,BL-81250482,,,IN_TRANSIT_TO,,232,42.338723,-71.044874,,,2025-12-09 12:58:08+00:00
y1772,43,71466910,1237,1.0,STOPPED_AT,9.0,1772,42.345836,-71.069322,,26.0,2025-12-09 13:01:55+00:00
y1780,18,71467985,352,1.0,IN_TRANSIT_TO,24.0,1780,42.314036,-71.056866,,17.0,2025-12-09 13:01:52+00:00
ynk222,Shuttle-Generic,BL-117294302,,,IN_TRANSIT_TO,,222,42.348729,-71.09579,,,2025-12-09 13:00:58+00:00
y1728,22,71465352,1215,1.0,IN_TRANSIT_TO,22.0,1728,42.315661,-71.098122,,,2025-12-09 13:01:35+00:00
ynk339,Shuttle-Generic,BL-69287469,,,IN_TRANSIT_TO,,339,41.698286,-71.15452,,301.0,2025-12-09 13:01:55+00:00
y3229,66,71372925,1372,0.0,STOPPED_AT,17.0,3229,42.34187,-71.121133,,336.0,2025-12-09 13:01:57+00:00
y2104,111,71993979,5613,0.0,IN_TRANSIT_TO,5.0,2104,42.389683,-71.038095,,73.0,2025-12-09 13:01:57+00:00
y1615,31,72094178,18511,0.0,IN_TRANSIT_TO,18.0,1615,42.2671,-71.092083,,67.0,2025-12-09 13:01:57+00:00
y2030,351,71694413,49795,0.0,IN_TRANSIT_TO,11.0,2030,42.521498,-71.249662,,317.0,2025-12-09 13:01:57+00:00
y3356,116,71825793,5736,1.0,IN_TRANSIT_TO,30.0,3356,42.37521,-71.039125,,,2025-12-09 13:01:44+00:00
y1997,86,71695904,2565,0.0,IN_TRANSIT_TO,22.0,1997,42.369366,-71.122824,,31.0,2025-12-09 13:01:58+00:00
y0824,238,71987658,4094,1.0,IN_TRANSIT_TO,34.0,0824,42.237424,-71.025862,,45.0,2025-12-09 13:01:55+00:00
y0858,39,72039543-OL1,22365,0.0,IN_TRANSIT_TO,14.0,0858,42.315006,-71.114083,,187.0,2025-12-09 13:01:56+00:00
y3101,116,71825794,15796,1.0,STOPPED_AT,1.0,3101,42.412845,-70.991316,,,2025-12-09 13:01:18+00:00
y1646,41,72094442,11939,1.0,STOPPED_AT,1.0,1646,42.30957,-71.11594,,225.0,2025-12-09 13:01:30+00:00
ynk250,Shuttle-Generic,BL-73227150,,,IN_TRANSIT_TO,,250,42.350116,-71.085294,,246.0,2025-12-09 13:01:55+00:00
y1788,23,71468386,11257,0.0,IN_TRANSIT_TO,2.0,1788,42.331379,-71.094137,,99.0,2025-12-09 13:01:56+00:00
y1456,411,71997458,5464,0.0,IN_TRANSIT_TO,10.0,1456,42.431529,-71.05164,,76.0,2025-12-09 13:01:46+00:00
y0813,230,71987633,32003,0.0,STOPPED_AT,1.0,0813,42.252252,-71.005238,,,2025-12-09 13:01:01+00:00
y1962,111,71994052,5605,1.0,STOPPED_AT,19.0,1962,42.393265,-71.033997,,,2025-12-09 13:01:54+00:00
y2063,73,71695283,2066,1.0,IN_TRANSIT_TO,16.0,2063,42.375147,-71.146879,,87.0,2025-12-09 13:01:58+00:00
y2033,88,71694517,2659,0.0,IN_TRANSIT_TO,4.0,2033,42.381189,-71.089824,,343.0,2025-12-09 13:01:58+00:00
y1888,1,71468228,108,0.0,STOPPED_AT,22.0,1888,42.369971,-71.11267,,322.0,2025-12-09 13:01:57+00:00
ynk335,Shuttle-Generic,BL-105343100,,,IN_TRANSIT_TO,,335,42.338656,-71.04379,,,2025-12-09 12:59:11+00:00
y1751,47,71467671,1816,0.0,STOPPED_AT,33.0,1751,42.36332,-71.10198,,45.0,2025-12-09 13:01:25+00:00
y0833,222,71988238,13844,1.0,STOPPED_AT,1.0,0833,42.19852,-70.924632,,,2025-12-09 13:01:42+00:00
y1451,90,71998589,2714,0.0,IN_TRANSIT_TO,3.0,1451,42.386188,-71.078733,,115.0,2025-12-09 13:01:52+00:00
y3215,66,71372924,1357,0.0,STOPPED_AT,6.0,3215,42.331574,-71.095273,,,2025-12-09 13:01:43+00:00
y1853,504,71467199,988,0.0,IN_TRANSIT_TO,10.0,1853,42.35622,-71.184495,,71.0,2025-12-09 13:01:46+00:00
y3298,747,71375268,1780,1.0,IN_TRANSIT_TO,15.0,3298,42.339053,-71.107033,,,2025-12-09 13:01:46+00:00
y1442,131,71996577,9071,1.0,STOPPED_AT,1.0,1442,42.468948,-71.074142,,,2025-12-09 13:01:51+00:00
y1794,23,71468391,483,0.0,STOPPED_AT,24.0,1794,42.293807,-71.071928,,180.0,2025-12-09 13:01:55+00:00
y1842,501,71465966,173,0.0,IN_TRANSIT_TO,6.0,1842,42.3506,-71.072434,,261.0,2025-12-09 13:01:56+00:00
y3112,116,71825907,5761,0.0,IN_TRANSIT_TO,20.0,3112,42.407422,-71.014084,,12.0,2025-12-09 13:01:53+00:00
y2052,111,71993953,8309,0.0,STOPPED_AT,1.0,2052,42.36232,-71.05697,,135.0,2025-12-09 13:01:27+00:00
y1404,95,71997811,2714,1.0,IN_TRANSIT_TO,30.0,1404,42.38721,-71.079202,,143.0,2025-12-09 13:01:56+00:00
y1449,106,71997736,5395,1.0,IN_TRANSIT_TO,25.0,1449,42.418073,-71.065454,,174.0,2025-12-09 13:01:54+00:00
y3319,450,71826253,37150,1.0,STOPPED_AT,1.0,3319,42.52461,-70.89724,,45.0,2025-12-09 13:00:59+00:00
ynk315,Shuttle-Generic,BL-107263042,,,IN_TRANSIT_TO,,315,42.252374,-71.038456,,169.0,2025-12-09 13:01:57+00:00
y3314,116,71825596,5715,1.0,STOPPED_AT,12.0,3314,42.404944,-71.016401,,,2025-12-09 13:01:57+00:00
y1201,39,72039545,178,0.0,IN_TRANSIT_TO,3.0,1201,42.349806,-71.075401,,246.0,2025-12-09 13:01:52+00:00
y1733,708,71465253,11802,0.0,IN_TRANSIT_TO,8.0,1733,42.338324,-71.097006,,,2025-12-09 13:01:42+00:00
y3253,57,71375079,920,1.0,STOPPED_AT,19.0,3253,42.349635,-71.148539,,61.0,2025-12-09 13:01:57+00:00
y1974,109,71994411,7417,0.0,STOPPED_AT,40.0,1974,42.43259,-71.02411,,0.0,2025-12-09 13:01:27+00:00
y1630,35,72093890,785,1.0,STOPPED_AT,19.0,1630,42.28743,-71.152561,,,2025-12-09 13:01:42+00:00
y1795,10,71467157,27,0.0,IN_TRANSIT_TO,33.0,1795,42.335709,-71.031478,,87.0,2025-12-09 13:01:52+00:00
y1765,44,71466546,17863,0.0,STOPPED_AT,1.0,1765,42.336608,-71.088726,,232.0,2025-12-09 13:01:56+00:00
y2113,77,71695004,2273,0.0,IN_TRANSIT_TO,12.0,2113,42.39948,-71.132806,,294.0,2025-12-09 13:01:54+00:00
y2064,112,71993438,5597,0.0,IN_TRANSIT_TO,28.0,2064,42.403392,-71.038568,,99.0,2025-12-09 13:02:00+00:00
y1674,33,72095309,6522,1.0,IN_TRANSIT_TO,9.0,1674,42.258278,-71.140004,,319.0,2025-12-09 13:01:50+00:00
